country,city,duration,stops,departure_time,arrival_time,airport_id,airline,price,duration_s_,departure_tod,arrival_tod
Angola,Catumbela,0 days 19:40:00,1,2024-03-15 22:05:00,2024-03-16 18:45:00,CBT,Royal Air Maroc,861.0,70800.0,Evening,Afternoon
Angola,Catumbela,1 days 01:10:00,2,2024-03-15 16:35:00,2024-03-16 18:45:00,CBT,Royal Air Maroc,744.0,90600.0,Afternoon,Afternoon
Angola,Catumbela,1 days 06:15:00,2,2024-03-15 11:30:00,2024-03-16 18:45:00,CBT,TAP Air Portugal,723.0,108900.0,Morning,Afternoon
Angola,Catumbela,1 days 01:10:00,3,2024-03-15 16:35:00,2024-03-16 18:45:00,CBT,Royal Air Maroc,910.0,90600.0,Afternoon,Afternoon
Angola,Catumbela,1 days 06:15:00,3,2024-03-15 11:30:00,2024-03-16 18:45:00,CBT,TAP Air Portugal,889.0,108900.0,Morning,Afternoon
Angola,Catumbela,1 days 06:15:00,3,2024-03-15 11:30:00,2024-03-16 18:45:00,CBT,TAP Air Portugal,889.0,108900.0,Morning,Afternoon
Angola,Catumbela,1 days 04:25:00,3,2024-03-15 13:20:00,2024-03-16 18:45:00,CBT,Royal Air Maroc,1144.0,102300.0,Afternoon,Afternoon
Angola,Catumbela,1 days 04:45:00,3,2024-03-15 13:00:00,2024-03-16 18:45:00,CBT,Royal Air Maroc,1179.0,103500.0,Afternoon,Afternoon
Angola,Catumbela,1 days 06:00:00,3,2024-03-15 11:45:00,2024-03-16 18:45:00,CBT,TUI fly Belgium,1154.0,108000.0,Morning,Afternoon
Angola,Catumbela,1 days 04:45:00,3,2024-03-15 13:00:00,2024-03-16 18:45:00,CBT,ITA Airways,1216.0,103500.0,Afternoon,Afternoon
Angola,Catumbela,1 days 04:10:00,3,2024-03-15 13:35:00,2024-03-16 18:45:00,CBT,Royal Air Maroc,1233.0,101400.0,Afternoon,Afternoon
Angola,Catumbela,1 days 09:55:00,3,2024-03-15 07:50:00,2024-03-16 18:45:00,CBT,Royal Air Maroc,1158.0,122100.0,Morning,Afternoon
Angola,Catumbela,1 days 06:15:00,4,2024-03-15 11:30:00,2024-03-16 18:45:00,CBT,TAP Air Portugal,1191.0,108900.0,Morning,Afternoon
Angola,Catumbela,1 days 15:10:00,3,2024-03-15 02:35:00,2024-03-16 18:45:00,CBT,Tunisair Express,1144.0,141000.0,Night,Afternoon
Angola,Catumbela,1 days 04:20:00,3,2024-03-15 13:25:00,2024-03-16 18:45:00,CBT,Royal Air Maroc,1424.0,102000.0,Afternoon,Afternoon
Angola,Catumbela,1 days 06:15:00,4,2024-03-15 11:30:00,2024-03-16 18:45:00,CBT,TAP Air Portugal,1321.0,108900.0,Morning,Afternoon
Angola,Catumbela,1 days 15:20:00,4,2024-03-15 02:25:00,2024-03-16 18:45:00,CBT,Lufthansa,1165.0,141600.0,Night,Afternoon
Angola,Catumbela,1 days 16:35:00,4,2024-03-15 01:10:00,2024-03-16 18:45:00,CBT,Pegasus Airlines,1138.0,146100.0,Night,Afternoon
Angola,Catumbela,1 days 16:35:00,4,2024-03-15 01:10:00,2024-03-16 18:45:00,CBT,Pegasus Airlines,1155.0,146100.0,Night,Afternoon
Angola,Catumbela,1 days 15:10:00,4,2024-03-15 02:35:00,2024-03-16 18:45:00,CBT,Tunisair Express,1200.0,141000.0,Night,Afternoon
Angola,Luanda,0 days 06:05:00,0,2024-03-15 22:05:00,2024-03-16 05:10:00,LAD,Royal Air Maroc,546.0,21900.0,Evening,Night
Angola,Luanda,0 days 13:25:00,1,2024-03-15 16:35:00,2024-03-16 07:00:00,LAD,Royal Air Maroc,557.0,48300.0,Afternoon,Morning
Angola,Luanda,0 days 18:30:00,1,2024-03-15 11:30:00,2024-03-16 07:00:00,LAD,TAP Air Portugal,531.0,66600.0,Morning,Morning
Angola,Luanda,0 days 19:00:00,2,2024-03-15 11:00:00,2024-03-16 07:00:00,LAD,Royal Air Maroc,590.0,68400.0,Morning,Morning
Angola,Luanda,0 days 19:00:00,2,2024-03-15 11:00:00,2024-03-16 07:00:00,LAD,Royal Air Maroc,604.0,68400.0,Morning,Morning
Angola,Luanda,0 days 19:00:00,2,2024-03-15 11:00:00,2024-03-16 07:00:00,LAD,Royal Air Maroc,689.0,68400.0,Morning,Morning
Angola,Luanda,0 days 19:00:00,2,2024-03-15 11:00:00,2024-03-16 07:00:00,LAD,Royal Air Maroc,709.0,68400.0,Morning,Morning
Angola,Luanda,0 days 21:10:00,2,2024-03-15 19:00:00,2024-03-16 17:10:00,LAD,Royal Air Maroc,619.0,76200.0,Evening,Afternoon
Angola,Luanda,0 days 19:00:00,3,2024-03-15 11:00:00,2024-03-16 07:00:00,LAD,Royal Air Maroc,654.0,68400.0,Morning,Morning
Angola,Luanda,1 days 03:40:00,1,2024-03-15 16:35:00,2024-03-16 21:15:00,LAD,Royal Air Maroc,454.0,99600.0,Afternoon,Evening
Angola,Luanda,0 days 20:50:00,2,2024-03-15 16:35:00,2024-03-16 14:25:00,LAD,Royal Air Maroc,723.0,75000.0,Afternoon,Afternoon
Angola,Luanda,1 days 02:00:00,2,2024-03-15 18:15:00,2024-03-16 21:15:00,LAD,Transavia,488.0,93600.0,Afternoon,Evening
Angola,Luanda,1 days 02:00:00,2,2024-03-15 18:15:00,2024-03-16 21:15:00,LAD,Transavia,488.0,93600.0,Afternoon,Evening
Angola,Luanda,1 days 02:00:00,2,2024-03-15 18:15:00,2024-03-16 21:15:00,LAD,Transavia,500.0,93600.0,Afternoon,Evening
Angola,Luanda,1 days 02:00:00,2,2024-03-15 18:15:00,2024-03-16 21:15:00,LAD,Transavia,518.0,93600.0,Afternoon,Evening
Angola,Luanda,1 days 01:15:00,2,2024-03-15 19:00:00,2024-03-16 21:15:00,LAD,Royal Air Maroc,567.0,90900.0,Evening,Evening
Angola,Luanda,1 days 01:15:00,2,2024-03-15 19:00:00,2024-03-16 21:15:00,LAD,Royal Air Maroc,581.0,90900.0,Evening,Evening
Angola,Luanda,1 days 01:45:00,2,2024-03-15 18:30:00,2024-03-16 21:15:00,LAD,Royal Air Maroc,570.0,92700.0,Afternoon,Evening
Angola,Luanda,1 days 01:45:00,2,2024-03-15 18:30:00,2024-03-16 21:15:00,LAD,Royal Air Maroc,570.0,92700.0,Afternoon,Evening
Angola,Luanda,0 days 22:20:00,1,2024-03-15 15:05:00,2024-03-16 14:25:00,LAD,Fly Emirates,825.0,80400.0,Afternoon,Afternoon
Anguilla,Anguilla,1 days 03:39:00,2,2024-03-15 13:35:00,2024-03-16 13:14:00,AXA,American Airlines,1968.0,99540.0,Afternoon,Afternoon
Anguilla,Anguilla,1 days 03:39:00,2,2024-03-15 13:35:00,2024-03-16 13:14:00,AXA,Iberia,2014.0,99540.0,Afternoon,Afternoon
Anguilla,Anguilla,1 days 05:24:00,2,2024-03-15 13:35:00,2024-03-16 14:59:00,AXA,American Airlines,1968.0,105840.0,Afternoon,Afternoon
Anguilla,Anguilla,1 days 05:24:00,2,2024-03-15 13:35:00,2024-03-16 14:59:00,AXA,Iberia,2014.0,105840.0,Afternoon,Afternoon
Anguilla,Anguilla,1 days 22:05:00,2,2024-03-15 19:00:00,2024-03-17 13:05:00,AXA,American Airlines,1977.0,165900.0,Evening,Afternoon
Anguilla,Anguilla,1 days 22:05:00,2,2024-03-15 19:00:00,2024-03-17 13:05:00,AXA,Iberia,2023.0,165900.0,Evening,Afternoon
Anguilla,Anguilla,1 days 22:05:00,2,2024-03-15 19:00:00,2024-03-17 13:05:00,AXA,Iberia,2023.0,165900.0,Evening,Afternoon
Anguilla,Anguilla,1 days 22:05:00,2,2024-03-15 19:00:00,2024-03-17 13:05:00,AXA,American Airlines,2023.0,165900.0,Evening,Afternoon
Anguilla,Anguilla,1 days 22:05:00,2,2024-03-15 19:00:00,2024-03-17 13:05:00,AXA,Iberia,2023.0,165900.0,Evening,Afternoon
Anguilla,Anguilla,1 days 22:05:00,2,2024-03-15 19:00:00,2024-03-17 13:05:00,AXA,American Airlines,2023.0,165900.0,Evening,Afternoon
Anguilla,Anguilla,1 days 23:59:00,2,2024-03-15 19:00:00,2024-03-17 14:59:00,AXA,American Airlines,1977.0,172740.0,Evening,Afternoon
Anguilla,Anguilla,1 days 23:59:00,2,2024-03-15 19:00:00,2024-03-17 14:59:00,AXA,Iberia,2023.0,172740.0,Evening,Afternoon
Anguilla,Anguilla,1 days 23:59:00,2,2024-03-15 19:00:00,2024-03-17 14:59:00,AXA,Iberia,2023.0,172740.0,Evening,Afternoon
Anguilla,Anguilla,1 days 23:59:00,2,2024-03-15 19:00:00,2024-03-17 14:59:00,AXA,American Airlines,2023.0,172740.0,Evening,Afternoon
Anguilla,Anguilla,1 days 23:59:00,2,2024-03-15 19:00:00,2024-03-17 14:59:00,AXA,American Airlines,2023.0,172740.0,Evening,Afternoon
Anguilla,Anguilla,1 days 23:59:00,2,2024-03-15 19:00:00,2024-03-17 14:59:00,AXA,Iberia,2023.0,172740.0,Evening,Afternoon
Anguilla,Anguilla,2 days 03:30:00,2,2024-03-15 13:35:00,2024-03-17 13:05:00,AXA,American Airlines,1977.0,185400.0,Afternoon,Afternoon
Anguilla,Anguilla,2 days 03:30:00,2,2024-03-15 13:35:00,2024-03-17 13:05:00,AXA,Iberia,2023.0,185400.0,Afternoon,Afternoon
Anguilla,Anguilla,2 days 03:30:00,2,2024-03-15 13:35:00,2024-03-17 13:05:00,AXA,American Airlines,2023.0,185400.0,Afternoon,Afternoon
Anguilla,Anguilla,2 days 03:30:00,2,2024-03-15 13:35:00,2024-03-17 13:05:00,AXA,Iberia,2023.0,185400.0,Afternoon,Afternoon
Antigua and Barbuda,Antigua,1 days 20:00:00,2,2024-03-15 01:10:00,2024-03-16 17:10:00,ANU,Pegasus Airlines,700.0,158400.0,Night,Afternoon
Antigua and Barbuda,Antigua,1 days 14:30:00,2,2024-03-15 02:25:00,2024-03-16 12:55:00,ANU,Lufthansa,938.0,138600.0,Night,Afternoon
Antigua and Barbuda,Antigua,1 days 16:25:00,2,2024-03-15 02:25:00,2024-03-16 14:50:00,ANU,Air Canada,1068.0,145500.0,Night,Afternoon
Antigua and Barbuda,Antigua,1 days 16:25:00,2,2024-03-15 02:25:00,2024-03-16 14:50:00,ANU,Lufthansa,1105.0,145500.0,Night,Afternoon
Antigua and Barbuda,Antigua,1 days 16:25:00,2,2024-03-15 02:25:00,2024-03-16 14:50:00,ANU,Lufthansa,1148.0,145500.0,Night,Afternoon
Antigua and Barbuda,Antigua,1 days 09:15:00,2,2024-03-15 09:35:00,2024-03-16 14:50:00,ANU,Air Canada,1343.0,119700.0,Morning,Afternoon
Antigua and Barbuda,Antigua,1 days 09:15:00,2,2024-03-15 09:35:00,2024-03-16 14:50:00,ANU,Air Canada,1394.0,119700.0,Morning,Afternoon
Antigua and Barbuda,Antigua,1 days 09:15:00,2,2024-03-15 09:35:00,2024-03-16 14:50:00,ANU,Air Canada,1394.0,119700.0,Morning,Afternoon
Antigua and Barbuda,Antigua,1 days 09:15:00,2,2024-03-15 09:35:00,2024-03-16 14:50:00,ANU,Air Canada,1394.0,119700.0,Morning,Afternoon
Antigua and Barbuda,Antigua,1 days 09:15:00,2,2024-03-15 09:35:00,2024-03-16 14:50:00,ANU,Air Canada,1394.0,119700.0,Morning,Afternoon
Antigua and Barbuda,Antigua,1 days 09:15:00,2,2024-03-15 09:35:00,2024-03-16 14:50:00,ANU,Air Canada,1394.0,119700.0,Morning,Afternoon
Antigua and Barbuda,Antigua,1 days 09:15:00,2,2024-03-15 09:35:00,2024-03-16 14:50:00,ANU,Air Canada,1394.0,119700.0,Morning,Afternoon
Antigua and Barbuda,Antigua,1 days 09:15:00,2,2024-03-15 09:35:00,2024-03-16 14:50:00,ANU,Air Canada,1394.0,119700.0,Morning,Afternoon
Antigua and Barbuda,Antigua,1 days 09:15:00,2,2024-03-15 09:35:00,2024-03-16 14:50:00,ANU,Air Canada,1394.0,119700.0,Morning,Afternoon
Antigua and Barbuda,Antigua,1 days 09:15:00,2,2024-03-15 09:35:00,2024-03-16 14:50:00,ANU,Air Canada,1422.0,119700.0,Morning,Afternoon
Antigua and Barbuda,Antigua,1 days 09:15:00,2,2024-03-15 09:35:00,2024-03-16 14:50:00,ANU,Air Canada,1422.0,119700.0,Morning,Afternoon
Antigua and Barbuda,Antigua,1 days 09:15:00,2,2024-03-15 09:35:00,2024-03-16 14:50:00,ANU,Air Canada,1422.0,119700.0,Morning,Afternoon
Antigua and Barbuda,Antigua,1 days 09:15:00,2,2024-03-15 09:35:00,2024-03-16 14:50:00,ANU,Air Canada,1422.0,119700.0,Morning,Afternoon
Antigua and Barbuda,Antigua,1 days 02:25:00,2,2024-03-15 19:15:00,2024-03-16 17:40:00,ANU,Air France,1539.0,95100.0,Evening,Afternoon
Antigua and Barbuda,Antigua,2 days 05:25:00,2,2024-03-15 11:30:00,2024-03-17 12:55:00,ANU,TAP Air Portugal,1276.0,192300.0,Morning,Afternoon
Argentina,Buenos Aires,1 days 07:25:00,2,2024-03-15 19:00:00,2024-03-16 23:25:00,EZE,Iberia,399.0,113100.0,Evening,Evening
Argentina,Buenos Aires,1 days 05:00:00,1,2024-03-15 19:00:00,2024-03-16 21:00:00,EZE,Iberia,565.0,104400.0,Evening,Evening
Argentina,Buenos Aires,1 days 10:20:00,2,2024-03-15 16:05:00,2024-03-16 23:25:00,EZE,Royal Air Maroc,458.0,123600.0,Afternoon,Evening
Argentina,Buenos Aires,1 days 09:10:00,2,2024-03-15 18:15:00,2024-03-17 00:25:00,EZE,Transavia,502.0,119400.0,Afternoon,Night
Argentina,Buenos Aires,1 days 01:35:00,1,2024-03-15 19:00:00,2024-03-16 17:35:00,EZE,Iberia,663.0,92100.0,Evening,Afternoon
Argentina,Buenos Aires,1 days 17:02:00,2,2024-03-15 19:00:00,2024-03-17 09:02:00,EZE,Iberia,399.0,147720.0,Evening,Morning
Argentina,Buenos Aires,1 days 08:10:00,3,2024-03-15 18:15:00,2024-03-16 23:25:00,EZE,Transavia,519.0,115800.0,Afternoon,Evening
Argentina,Buenos Aires,1 days 09:50:00,3,2024-03-15 16:35:00,2024-03-16 23:25:00,EZE,Royal Air Maroc,526.0,121800.0,Afternoon,Evening
Argentina,Buenos Aires,1 days 00:35:00,2,2024-03-15 13:35:00,2024-03-16 11:10:00,EZE,Iberia,707.0,88500.0,Afternoon,Morning
Argentina,Buenos Aires,0 days 19:15:00,2,2024-03-15 16:35:00,2024-03-16 08:50:00,EZE,Royal Air Maroc,816.0,69300.0,Afternoon,Morning
Argentina,Buenos Aires,1 days 01:55:00,2,2024-03-15 16:05:00,2024-03-16 15:00:00,AEP,Royal Air Maroc,717.0,93300.0,Afternoon,Afternoon
Argentina,Buenos Aires,1 days 04:30:00,1,2024-03-15 16:05:00,2024-03-16 17:35:00,EZE,Royal Air Maroc,721.0,102600.0,Afternoon,Afternoon
Argentina,Buenos Aires,1 days 07:00:00,1,2024-03-15 13:35:00,2024-03-16 17:35:00,EZE,Iberia,686.0,111600.0,Afternoon,Afternoon
Argentina,Buenos Aires,1 days 11:20:00,3,2024-03-15 16:05:00,2024-03-17 00:25:00,EZE,Iberia,548.0,127200.0,Afternoon,Night
Argentina,Buenos Aires,1 days 19:57:00,2,2024-03-15 16:05:00,2024-03-17 09:02:00,EZE,Royal Air Maroc,458.0,158220.0,Afternoon,Morning
Argentina,Buenos Aires,1 days 14:55:00,3,2024-03-15 11:30:00,2024-03-16 23:25:00,EZE,TAP Air Portugal,505.0,140100.0,Morning,Evening
Argentina,Buenos Aires,1 days 03:20:00,2,2024-03-15 13:35:00,2024-03-16 13:55:00,EZE,Iberia,726.0,98400.0,Afternoon,Afternoon
Argentina,Buenos Aires,1 days 00:20:00,2,2024-03-15 11:30:00,2024-03-16 08:50:00,EZE,TAP Air Portugal,795.0,87600.0,Morning,Morning
Argentina,Buenos Aires,1 days 00:20:00,2,2024-03-15 11:30:00,2024-03-16 08:50:00,EZE,TAP Air Portugal,795.0,87600.0,Morning,Morning
Argentina,Buenos Aires,0 days 16:50:00,1,2024-03-15 19:00:00,2024-03-16 08:50:00,EZE,Royal Air Maroc,970.0,60600.0,Evening,Morning
Argentina,Córdoba,0 days 16:40:00,1,2024-03-15 19:00:00,2024-03-16 08:40:00,COR,Royal Air Maroc,700.0,60000.0,Evening,Morning
Argentina,Córdoba,0 days 19:35:00,1,2024-03-15 16:05:00,2024-03-16 08:40:00,COR,Royal Air Maroc,665.0,70500.0,Afternoon,Morning
Argentina,Córdoba,1 days 00:40:00,2,2024-03-15 11:00:00,2024-03-16 08:40:00,COR,Royal Air Maroc,573.0,88800.0,Morning,Morning
Argentina,Córdoba,0 days 23:20:00,2,2024-03-15 12:20:00,2024-03-16 08:40:00,COR,Royal Air Maroc,625.0,84000.0,Afternoon,Morning
Argentina,Córdoba,0 days 22:40:00,2,2024-03-15 13:00:00,2024-03-16 08:40:00,COR,Royal Air Maroc,674.0,81600.0,Afternoon,Morning
Argentina,Córdoba,1 days 00:10:00,2,2024-03-15 11:30:00,2024-03-16 08:40:00,COR,TAP Air Portugal,657.0,87000.0,Morning,Morning
Argentina,Córdoba,0 days 22:05:00,1,2024-03-15 13:35:00,2024-03-16 08:40:00,COR,Royal Air Maroc,753.0,79500.0,Afternoon,Morning
Argentina,Córdoba,0 days 22:40:00,2,2024-03-15 13:00:00,2024-03-16 08:40:00,COR,ITA Airways,708.0,81600.0,Afternoon,Morning
Argentina,Córdoba,0 days 22:40:00,2,2024-03-15 13:00:00,2024-03-16 08:40:00,COR,Royal Air Maroc,731.0,81600.0,Afternoon,Morning
Argentina,Córdoba,1 days 03:30:00,2,2024-03-15 08:10:00,2024-03-16 08:40:00,COR,Royal Air Maroc,635.0,99000.0,Morning,Morning
Argentina,Córdoba,1 days 00:40:00,2,2024-03-15 11:00:00,2024-03-16 08:40:00,COR,Royal Air Maroc,713.0,88800.0,Morning,Morning
Argentina,Córdoba,1 days 00:10:00,3,2024-03-15 11:30:00,2024-03-16 08:40:00,COR,TAP Air Portugal,705.0,87000.0,Morning,Morning
Argentina,Córdoba,1 days 00:40:00,2,2024-03-15 11:00:00,2024-03-16 08:40:00,COR,Royal Air Maroc,755.0,88800.0,Morning,Morning
Argentina,Córdoba,1 days 00:10:00,2,2024-03-15 11:30:00,2024-03-16 08:40:00,COR,TAP Air Portugal,772.0,87000.0,Morning,Morning
Argentina,Córdoba,0 days 20:45:00,2,2024-03-15 14:55:00,2024-03-16 08:40:00,COR,Royal Air Maroc,845.0,74700.0,Afternoon,Morning
Argentina,Córdoba,0 days 22:40:00,2,2024-03-15 13:00:00,2024-03-16 08:40:00,COR,ITA Airways,806.0,81600.0,Afternoon,Morning
Argentina,Córdoba,0 days 22:40:00,2,2024-03-15 13:00:00,2024-03-16 08:40:00,COR,ITA Airways,838.0,81600.0,Afternoon,Morning
Argentina,Córdoba,1 days 00:40:00,3,2024-03-15 11:00:00,2024-03-16 08:40:00,COR,Royal Air Maroc,745.0,88800.0,Morning,Morning
Argentina,Córdoba,1 days 12:10:00,3,2024-03-15 23:00:00,2024-03-17 08:10:00,COR,Royal Air Maroc,556.0,130200.0,Evening,Morning
Argentina,Córdoba,0 days 21:30:00,2,2024-03-15 14:10:00,2024-03-16 08:40:00,COR,Royal Air Maroc,920.0,77400.0,Afternoon,Morning
Argentina,El Califate,1 days 07:35:00,3,2024-03-15 16:05:00,2024-03-16 20:40:00,FTE,Royal Air Maroc,878.0,113700.0,Afternoon,Evening
Argentina,El Califate,1 days 00:20:00,2,2024-03-15 13:00:00,2024-03-16 10:20:00,FTE,Royal Air Maroc,1145.0,87600.0,Afternoon,Morning
Argentina,El Califate,1 days 07:05:00,3,2024-03-15 11:30:00,2024-03-16 15:35:00,FTE,TAP Air Portugal,983.0,111900.0,Morning,Afternoon
Argentina,El Califate,0 days 23:45:00,2,2024-03-15 13:35:00,2024-03-16 10:20:00,FTE,Royal Air Maroc,1185.0,85500.0,Afternoon,Morning
Argentina,El Califate,0 days 23:11:00,2,2024-03-15 13:35:00,2024-03-16 09:46:00,FTE,Royal Air Maroc,1211.0,83460.0,Afternoon,Morning
Argentina,El Califate,1 days 03:25:00,2,2024-03-15 13:00:00,2024-03-16 13:25:00,FTE,Royal Air Maroc,1142.0,98700.0,Afternoon,Afternoon
Argentina,El Califate,1 days 10:05:00,3,2024-03-15 13:35:00,2024-03-16 20:40:00,FTE,Royal Air Maroc,965.0,122700.0,Afternoon,Evening
Argentina,El Califate,1 days 04:25:00,2,2024-03-15 13:00:00,2024-03-16 14:25:00,FTE,Royal Air Maroc,1142.0,102300.0,Afternoon,Afternoon
Argentina,El Califate,1 days 17:05:00,4,2024-03-15 18:15:00,2024-03-17 08:20:00,FTE,Transavia,788.0,147900.0,Afternoon,Morning
Argentina,El Califate,1 days 17:05:00,4,2024-03-15 18:15:00,2024-03-17 08:20:00,FTE,Transavia,788.0,147900.0,Afternoon,Morning
Argentina,El Califate,1 days 10:10:00,3,2024-03-15 11:30:00,2024-03-16 18:40:00,FTE,TAP Air Portugal,983.0,123000.0,Morning,Afternoon
Argentina,El Califate,1 days 09:10:00,3,2024-03-15 11:30:00,2024-03-16 17:40:00,FTE,TAP Air Portugal,1017.0,119400.0,Morning,Afternoon
Argentina,El Califate,1 days 05:35:00,2,2024-03-15 13:00:00,2024-03-16 15:35:00,FTE,Royal Air Maroc,1142.0,106500.0,Afternoon,Afternoon
Argentina,El Califate,1 days 15:30:00,3,2024-03-15 19:00:00,2024-03-17 07:30:00,FTE,Royal Air Maroc,894.0,142200.0,Evening,Morning
Argentina,El Califate,1 days 15:30:00,3,2024-03-15 19:00:00,2024-03-17 07:30:00,FTE,Royal Air Maroc,903.0,142200.0,Evening,Morning
Argentina,El Califate,1 days 01:50:00,3,2024-03-15 11:30:00,2024-03-16 10:20:00,FTE,TAP Air Portugal,1204.0,93000.0,Morning,Morning
Argentina,El Califate,1 days 01:16:00,3,2024-03-15 11:30:00,2024-03-16 09:46:00,FTE,TAP Air Portugal,1230.0,90960.0,Morning,Morning
Argentina,El Califate,1 days 20:05:00,4,2024-03-15 18:15:00,2024-03-17 11:20:00,FTE,Transavia,788.0,158700.0,Afternoon,Morning
Argentina,El Califate,1 days 20:05:00,4,2024-03-15 18:15:00,2024-03-17 11:20:00,FTE,Transavia,788.0,158700.0,Afternoon,Morning
Argentina,El Califate,1 days 07:40:00,2,2024-03-15 13:00:00,2024-03-16 17:40:00,FTE,Royal Air Maroc,1153.0,114000.0,Afternoon,Afternoon
Argentina,Iguazu,1 days 03:25:00,2,2024-03-15 19:00:00,2024-03-16 19:25:00,IGR,Royal Air Maroc,862.0,98700.0,Evening,Evening
Argentina,Iguazu,1 days 06:20:00,2,2024-03-15 16:05:00,2024-03-16 19:25:00,IGR,Royal Air Maroc,828.0,109200.0,Afternoon,Evening
Argentina,Iguazu,1 days 04:30:00,3,2024-03-15 19:00:00,2024-03-16 20:30:00,IGR,Royal Air Maroc,851.0,102600.0,Evening,Evening
Argentina,Iguazu,1 days 07:25:00,3,2024-03-15 16:05:00,2024-03-16 20:30:00,IGR,Royal Air Maroc,799.0,113100.0,Afternoon,Evening
Argentina,Iguazu,1 days 06:10:00,3,2024-03-15 16:05:00,2024-03-16 19:15:00,IGR,Royal Air Maroc,833.0,108600.0,Afternoon,Evening
Argentina,Iguazu,1 days 11:25:00,3,2024-03-15 11:00:00,2024-03-16 19:25:00,IGR,Royal Air Maroc,736.0,127500.0,Morning,Evening
Argentina,Iguazu,1 days 07:25:00,3,2024-03-15 16:05:00,2024-03-16 20:30:00,IGR,Royal Air Maroc,817.0,113100.0,Afternoon,Evening
Argentina,Iguazu,0 days 23:29:00,2,2024-03-15 19:00:00,2024-03-16 15:29:00,IGR,Royal Air Maroc,1028.0,84540.0,Evening,Afternoon
Argentina,Iguazu,1 days 02:24:00,2,2024-03-15 16:05:00,2024-03-16 15:29:00,IGR,Royal Air Maroc,994.0,95040.0,Afternoon,Afternoon
Argentina,Iguazu,1 days 12:30:00,4,2024-03-15 11:00:00,2024-03-16 20:30:00,IGR,Royal Air Maroc,724.0,131400.0,Morning,Evening
Argentina,Iguazu,1 days 00:35:00,2,2024-03-15 13:00:00,2024-03-16 10:35:00,IGR,Royal Air Maroc,1053.0,88500.0,Afternoon,Morning
Argentina,Iguazu,1 days 09:25:00,3,2024-03-15 13:00:00,2024-03-16 19:25:00,IGR,Royal Air Maroc,836.0,120300.0,Afternoon,Evening
Argentina,Iguazu,1 days 10:55:00,3,2024-03-15 11:30:00,2024-03-16 19:25:00,IGR,TAP Air Portugal,819.0,125700.0,Morning,Evening
Argentina,Iguazu,1 days 09:25:00,3,2024-03-15 13:00:00,2024-03-16 19:25:00,IGR,ITA Airways,871.0,120300.0,Afternoon,Evening
Argentina,Iguazu,1 days 03:15:00,2,2024-03-15 13:00:00,2024-03-16 13:15:00,IGR,Royal Air Maroc,1053.0,98100.0,Afternoon,Afternoon
Argentina,Iguazu,1 days 10:30:00,4,2024-03-15 13:00:00,2024-03-16 20:30:00,IGR,Royal Air Maroc,825.0,124200.0,Afternoon,Evening
Argentina,Iguazu,1 days 12:00:00,4,2024-03-15 11:30:00,2024-03-16 20:30:00,IGR,TAP Air Portugal,808.0,129600.0,Morning,Evening
Argentina,Iguazu,0 days 23:29:00,2,2024-03-15 19:00:00,2024-03-16 15:29:00,IGR,Iberia,1186.0,84540.0,Evening,Afternoon
Argentina,Iguazu,1 days 07:15:00,2,2024-03-15 13:00:00,2024-03-16 17:15:00,IGR,Royal Air Maroc,1065.0,112500.0,Afternoon,Afternoon
Argentina,Iguazu,1 days 17:50:00,2,2024-03-15 16:05:00,2024-03-17 06:55:00,IGR,Royal Air Maroc,871.0,150600.0,Afternoon,Morning
Argentina,Mar Del Plata,0 days 22:30:00,2,2024-03-15 19:00:00,2024-03-16 14:30:00,MDQ,Royal Air Maroc,898.0,81000.0,Evening,Afternoon
Argentina,Mar Del Plata,1 days 01:25:00,2,2024-03-15 16:05:00,2024-03-16 14:30:00,MDQ,Royal Air Maroc,864.0,91500.0,Afternoon,Afternoon
Argentina,Mar Del Plata,1 days 06:30:00,3,2024-03-15 11:00:00,2024-03-16 14:30:00,MDQ,Royal Air Maroc,771.0,109800.0,Morning,Afternoon
Argentina,Mar Del Plata,1 days 05:10:00,3,2024-03-15 12:20:00,2024-03-16 14:30:00,MDQ,Royal Air Maroc,823.0,105000.0,Afternoon,Afternoon
Argentina,Mar Del Plata,1 days 04:30:00,3,2024-03-15 13:00:00,2024-03-16 14:30:00,MDQ,Royal Air Maroc,872.0,102600.0,Afternoon,Afternoon
Argentina,Mar Del Plata,1 days 06:00:00,3,2024-03-15 11:30:00,2024-03-16 14:30:00,MDQ,TAP Air Portugal,855.0,108000.0,Morning,Afternoon
Argentina,Mar Del Plata,1 days 03:55:00,2,2024-03-15 13:35:00,2024-03-16 14:30:00,MDQ,Royal Air Maroc,951.0,100500.0,Afternoon,Afternoon
Argentina,Mar Del Plata,1 days 04:30:00,3,2024-03-15 13:00:00,2024-03-16 14:30:00,MDQ,ITA Airways,906.0,102600.0,Afternoon,Afternoon
Argentina,Mar Del Plata,1 days 09:20:00,3,2024-03-15 08:10:00,2024-03-16 14:30:00,MDQ,Royal Air Maroc,834.0,120000.0,Morning,Afternoon
Argentina,Mar Del Plata,1 days 05:10:00,3,2024-03-15 11:30:00,2024-03-16 13:40:00,MDQ,TAP Air Portugal,967.0,105000.0,Morning,Afternoon
Argentina,Mar Del Plata,1 days 06:00:00,3,2024-03-15 11:30:00,2024-03-16 14:30:00,MDQ,TAP Air Portugal,971.0,108000.0,Morning,Afternoon
